id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399993922651234307,1399993922651234307,2021-06-02 13:08:56 India Standard Time,2021-06-02,13:08:56,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Been really fortunate to be around people smarter than me. Lots to learn from technology to art.,en,[],[],[],3,3,125,[],[],https://twitter.com/curiousharish/status/1399993922651234307,False,,0,,,,,,,,[],,,,
1399660578243702784,1399660578243702784,2021-06-01 15:04:20 India Standard Time,2021-06-01,15:04:20,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Gaurav has mastered cold emailing! Meet him today at 7pm on Clinify,en,[],[],[],0,0,20,[],[],https://twitter.com/curiousharish/status/1399660578243702784,False,https://twitter.com/Mandybuoy/status/1399660006186766337,0,,,,,,,,[],,,,
1399650146699268100,1399650146699268100,2021-06-01 14:22:53 India Standard Time,2021-06-01,14:22:53,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Writing down your ideas on Notion or making Figma mockups is much better than dreaming about the idea all day.,en,[],[],[],2,6,125,[],[],https://twitter.com/curiousharish/status/1399650146699268100,False,,0,,,,,,,,[],,,,
1399621476236500992,1399618197641318403,2021-06-01 12:28:58 India Standard Time,2021-06-01,12:28:58,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@hsgrover This is how they deliver at BITS Goa too,en,[],[],[],0,0,9,[],[],https://twitter.com/curiousharish/status/1399621476236500992,False,,0,,,,,,,,"[{'screen_name': 'hsgrover', 'name': 'Harpreet S Grover', 'id': '16275456'}]",,,,
1399611730582405122,1399043537027567617,2021-06-01 11:50:14 India Standard Time,2021-06-01,11:50:14,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@Shreyans_23 this got more engagement than my first tweet,en,[],[],[],0,0,7,[],[],https://twitter.com/curiousharish/status/1399611730582405122,False,,0,,,,,,,,"[{'screen_name': 'Shreyans_23', 'name': 'Shreyans Sancheti', 'id': '829510575092854785'}]",,,,
1399418235901005829,1399418235901005829,2021-05-31 23:01:22 India Standard Time,2021-05-31,23:01:22,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,I wonder why I pay for Spotify subscription coz I listen to the same song everyday on repeat. Might as well download it lol.,en,[],[],[],9,1,128,[],[],https://twitter.com/curiousharish/status/1399418235901005829,False,,0,,,,,,,,[],,,,
1399073908695785472,1399073908695785472,2021-05-31 00:13:08 India Standard Time,2021-05-31,00:13:08,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Has anyone worked with Zoom APIs?,en,[],[],[],5,0,41,[],[],https://twitter.com/curiousharish/status/1399073908695785472,False,,0,,,,,,,,[],,,,
1399004928383668226,1399004928383668226,2021-05-30 19:39:01 India Standard Time,2021-05-30,19:39:01,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mohitb999 and @the_sangle fascinate me every single week. Superb growth!,en,"[{'screen_name': 'the_sangle', 'name': 'gaurav', 'id': '993510750097309699'}]",[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1399004928383668226,False,https://twitter.com/the_sangle/status/1398727036496007170,0,,,,,,,,[],,,,
1399004600456208384,1399003576228143105,2021-05-30 19:37:43 India Standard Time,2021-05-30,19:37:43,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@Ishan739 Keep at it!,en,[],[],[],0,0,19,[],[],https://twitter.com/curiousharish/status/1399004600456208384,False,,0,,,,,,,,[],,,,
1398999746983862272,1398969785442918401,2021-05-30 19:18:26 India Standard Time,2021-05-30,19:18:26,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@ImMrVinayak ikr!,und,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1398999746983862272,False,,0,,,,,,,,"[{'screen_name': 'ImMrVinayak', 'name': 'Vinayak Aggarwal', 'id': '863407353705582594'}]",,,,
1398868123701288967,1398664075941322752,2021-05-30 10:35:25 India Standard Time,2021-05-30,10:35:25,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@virajraundal8 @Zoom hahahahaha,tl,[],[],[],0,0,5,[],[],https://twitter.com/curiousharish/status/1398868123701288967,False,,0,,,,,,,,"[{'screen_name': 'virajraundal8', 'name': 'Viraj Raundal', 'id': '1351864781808930816'}, {'screen_name': 'Zoom', 'name': 'Zoom', 'id': '522701657'}]",,,,
1397998354567622656,1397993799679307777,2021-05-28 00:59:15 India Standard Time,2021-05-28,00:59:15,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@42Shiv What do you think of Metana?,en,[],[],[],1,0,1,[],[],https://twitter.com/curiousharish/status/1397998354567622656,False,,0,,,,,,,,"[{'screen_name': '42Shiv', 'name': 'Shiv Kumar', 'id': '1091797020522688513'}]",,,,
